snapshot_id,department_id,department_name,branch_id,snapshot_datetime,occupied_beds,total_beds,occupancy_rate
2488,4,Pediatrics,1,2025-12-17 08:00:00,0,30,0.0
2489,5,Emergency,1,2025-12-17 08:00:00,0,62,0.0
2490,6,General Medicine,1,2025-12-17 08:00:00,3,62,4.84
2491,7,Cardiology,2,2025-12-17 08:00:00,9,30,30.0
2492,8,Oncology,2,2025-12-17 08:00:00,5,16,31.25
2493,9,Orthopedics,2,2025-12-17 08:00:00,4,30,13.33
2494,10,Pediatrics,2,2025-12-17 08:00:00,6,24,25.0
2495,11,Emergency,2,2025-12-17 08:00:00,6,50,12.0
2496,12,General Medicine,2,2025-12-17 08:00:00,3,50,6.0
2497,13,Cardiology,3,2025-12-17 08:00:00,6,27,22.22
2498,14,Oncology,3,2025-12-17 08:00:00,5,14,35.71
2499,15,Orthopedics,3,2025-12-17 08:00:00,3,27,11.11
2500,16,Pediatrics,3,2025-12-17 08:00:00,6,21,28.57
2501,17,Emergency,3,2025-12-17 08:00:00,0,45,0.0
2502,18,General Medicine,3,2025-12-17 08:00:00,4,45,8.89
2503,1,Cardiology,1,2025-12-18 08:00:00,11,37,29.73
2504,2,Oncology,1,2025-12-18 08:00:00,10,20,50.0
2505,3,Orthopedics,1,2025-12-18 08:00:00,4,37,10.81
2506,4,Pediatrics,1,2025-12-18 08:00:00,2,30,6.67
2507,5,Emergency,1,2025-12-18 08:00:00,1,62,1.61
2508,6,General Medicine,1,2025-12-18 08:00:00,1,62,1.61
2509,7,Cardiology,2,2025-12-18 08:00:00,9,30,30.0
2510,8,Oncology,2,2025-12-18 08:00:00,9,16,56.25
2511,9,Orthopedics,2,2025-12-18 08:00:00,2,30,6.67
2512,10,Pediatrics,2,2025-12-18 08:00:00,8,24,33.33
2513,11,Emergency,2,2025-12-18 08:00:00,3,50,6.0
2514,12,General Medicine,2,2025-12-18 08:00:00,2,50,4.0
2515,13,Cardiology,3,2025-12-18 08:00:00,2,27,7.41
2516,14,Oncology,3,2025-12-18 08:00:00,5,14,35.71
2517,15,Orthopedics,3,2025-12-18 08:00:00,2,27,7.41
2518,16,Pediatrics,3,2025-12-18 08:00:00,8,21,38.1
2519,17,Emergency,3,2025-12-18 08:00:00,1,45,2.22
2520,18,General Medicine,3,2025-12-18 08:00:00,5,45,11.11
2521,1,Cardiology,1,2025-12-19 08:00:00,11,37,29.73
2522,2,Oncology,1,2025-12-19 08:00:00,7,20,35.0
2523,3,Orthopedics,1,2025-12-19 08:00:00,4,37,10.81
2524,4,Pediatrics,1,2025-12-19 08:00:00,3,30,10.0
2525,5,Emergency,1,2025-12-19 08:00:00,1,62,1.61
2526,6,General Medicine,1,2025-12-19 08:00:00,2,62,3.23
2527,7,Cardiology,2,2025-12-19 08:00:00,6,30,20.0
2528,8,Oncology,2,2025-12-19 08:00:00,11,16,68.75
2529,9,Orthopedics,2,2025-12-19 08:00:00,1,30,3.33
2530,10,Pediatrics,2,2025-12-19 08:00:00,7,24,29.17
2531,11,Emergency,2,2025-12-19 08:00:00,1,50,2.0
2532,12,General Medicine,2,2025-12-19 08:00:00,3,50,6.0
2533,13,Cardiology,3,2025-12-19 08:00:00,3,27,11.11
2534,14,Oncology,3,2025-12-19 08:00:00,3,14,21.43
2535,15,Orthopedics,3,2025-12-19 08:00:00,3,27,11.11
2536,16,Pediatrics,3,2025-12-19 08:00:00,8,21,38.1
2537,17,Emergency,3,2025-12-19 08:00:00,1,45,2.22
2538,18,General Medicine,3,2025-12-19 08:00:00,5,45,11.11
2539,1,Cardiology,1,2025-12-20 08:00:00,10,37,27.03
2540,2,Oncology,1,2025-12-20 08:00:00,6,20,30.0
2541,3,Orthopedics,1,2025-12-20 08:00:00,3,37,8.11
2542,4,Pediatrics,1,2025-12-20 08:00:00,6,30,20.0
2543,5,Emergency,1,2025-12-20 08:00:00,1,62,1.61
2544,6,General Medicine,1,2025-12-20 08:00:00,2,62,3.23
2545,7,Cardiology,2,2025-12-20 08:00:00,7,30,23.33
2546,8,Oncology,2,2025-12-20 08:00:00,11,16,68.75
2547,9,Orthopedics,2,2025-12-20 08:00:00,1,30,3.33
2548,10,Pediatrics,2,2025-12-20 08:00:00,6,24,25.0
2549,11,Emergency,2,2025-12-20 08:00:00,1,50,2.0
2550,12,General Medicine,2,2025-12-20 08:00:00,2,50,4.0
2551,13,Cardiology,3,2025-12-20 08:00:00,4,27,14.81
2552,14,Oncology,3,2025-12-20 08:00:00,4,14,28.57
2553,15,Orthopedics,3,2025-12-20 08:00:00,4,27,14.81
2554,16,Pediatrics,3,2025-12-20 08:00:00,6,21,28.57
2555,17,Emergency,3,2025-12-20 08:00:00,2,45,4.44
2556,18,General Medicine,3,2025-12-20 08:00:00,4,45,8.89
2557,1,Cardiology,1,2025-12-21 08:00:00,11,37,29.73
2558,2,Oncology,1,2025-12-21 08:00:00,5,20,25.0
2559,3,Orthopedics,1,2025-12-21 08:00:00,3,37,8.11
2560,4,Pediatrics,1,2025-12-21 08:00:00,6,30,20.0
2561,5,Emergency,1,2025-12-21 08:00:00,0,62,0.0
2562,6,General Medicine,1,2025-12-21 08:00:00,3,62,4.84
2563,7,Cardiology,2,2025-12-21 08:00:00,7,30,23.33
2564,8,Oncology,2,2025-12-21 08:00:00,12,16,75.0
2565,9,Orthopedics,2,2025-12-21 08:00:00,1,30,3.33
2566,10,Pediatrics,2,2025-12-21 08:00:00,4,24,16.67
2567,11,Emergency,2,2025-12-21 08:00:00,1,50,2.0
2568,12,General Medicine,2,2025-12-21 08:00:00,3,50,6.0
2569,13,Cardiology,3,2025-12-21 08:00:00,4,27,14.81
2570,14,Oncology,3,2025-12-21 08:00:00,6,14,42.86
2571,15,Orthopedics,3,2025-12-21 08:00:00,3,27,11.11
2572,16,Pediatrics,3,2025-12-21 08:00:00,5,21,23.81
2573,17,Emergency,3,2025-12-21 08:00:00,4,45,8.89
2574,18,General Medicine,3,2025-12-21 08:00:00,4,45,8.89
2575,1,Cardiology,1,2025-12-22 08:00:00,10,37,27.03
2576,2,Oncology,1,2025-12-22 08:00:00,7,20,35.0
2577,3,Orthopedics,1,2025-12-22 08:00:00,2,37,5.41
2578,4,Pediatrics,1,2025-12-22 08:00:00,7,30,23.33
2579,5,Emergency,1,2025-12-22 08:00:00,3,62,4.84
2580,6,General Medicine,1,2025-12-22 08:00:00,3,62,4.84
2581,7,Cardiology,2,2025-12-22 08:00:00,7,30,23.33
2582,8,Oncology,2,2025-12-22 08:00:00,13,16,81.25
2583,9,Orthopedics,2,2025-12-22 08:00:00,2,30,6.67
2584,10,Pediatrics,2,2025-12-22 08:00:00,5,24,20.83
2585,11,Emergency,2,2025-12-22 08:00:00,1,50,2.0
2586,12,General Medicine,2,2025-12-22 08:00:00,3,50,6.0
2587,13,Cardiology,3,2025-12-22 08:00:00,3,27,11.11
2588,14,Oncology,3,2025-12-22 08:00:00,6,14,42.86
2589,15,Orthopedics,3,2025-12-22 08:00:00,3,27,11.11
2590,16,Pediatrics,3,2025-12-22 08:00:00,3,21,14.29
2591,17,Emergency,3,2025-12-22 08:00:00,3,45,6.67
2592,18,General Medicine,3,2025-12-22 08:00:00,3,45,6.67
2593,1,Cardiology,1,2025-12-23 08:00:00,11,37,29.73
2594,2,Oncology,1,2025-12-23 08:00:00,9,20,45.0
2595,3,Orthopedics,1,2025-12-23 08:00:00,2,37,5.41
2596,4,Pediatrics,1,2025-12-23 08:00:00,7,30,23.33
2597,5,Emergency,1,2025-12-23 08:00:00,3,62,4.84
2598,6,General Medicine,1,2025-12-23 08:00:00,3,62,4.84
2599,7,Cardiology,2,2025-12-23 08:00:00,6,30,20.0
2600,8,Oncology,2,2025-12-23 08:00:00,14,16,87.5
2601,9,Orthopedics,2,2025-12-23 08:00:00,2,30,6.67
2602,10,Pediatrics,2,2025-12-23 08:00:00,6,24,25.0
2603,11,Emergency,2,2025-12-23 08:00:00,2,50,4.0
2604,12,General Medicine,2,2025-12-23 08:00:00,2,50,4.0
2605,13,Cardiology,3,2025-12-23 08:00:00,3,27,11.11
2606,14,Oncology,3,2025-12-23 08:00:00,6,14,42.86
2607,15,Orthopedics,3,2025-12-23 08:00:00,3,27,11.11
2608,16,Pediatrics,3,2025-12-23 08:00:00,2,21,9.52
2609,17,Emergency,3,2025-12-23 08:00:00,3,45,6.67
2610,18,General Medicine,3,2025-12-23 08:00:00,5,45,11.11
2611,1,Cardiology,1,2025-12-24 08:00:00,12,37,32.43
2612,2,Oncology,1,2025-12-24 08:00:00,9,20,45.0
2613,3,Orthopedics,1,2025-12-24 08:00:00,1,37,2.7
2614,4,Pediatrics,1,2025-12-24 08:00:00,8,30,26.67
2615,5,Emergency,1,2025-12-24 08:00:00,2,62,3.23
2616,6,General Medicine,1,2025-12-24 08:00:00,3,62,4.84
2617,7,Cardiology,2,2025-12-24 08:00:00,8,30,26.67
2618,8,Oncology,2,2025-12-24 08:00:00,15,16,93.75
2619,9,Orthopedics,2,2025-12-24 08:00:00,2,30,6.67
2620,10,Pediatrics,2,2025-12-24 08:00:00,8,24,33.33
2621,11,Emergency,2,2025-12-24 08:00:00,1,50,2.0
2622,12,General Medicine,2,2025-12-24 08:00:00,3,50,6.0
2623,13,Cardiology,3,2025-12-24 08:00:00,5,27,18.52
2624,14,Oncology,3,2025-12-24 08:00:00,6,14,42.86
2625,15,Orthopedics,3,2025-12-24 08:00:00,2,27,7.41
2626,16,Pediatrics,3,2025-12-24 08:00:00,2,21,9.52
2627,17,Emergency,3,2025-12-24 08:00:00,2,45,4.44
2628,18,General Medicine,3,2025-12-24 08:00:00,5,45,11.11
2629,1,Cardiology,1,2025-12-25 08:00:00,10,37,27.03
2630,2,Oncology,1,2025-12-25 08:00:00,9,20,45.0
2631,3,Orthopedics,1,2025-12-25 08:00:00,1,37,2.7
2632,4,Pediatrics,1,2025-12-25 08:00:00,9,30,30.0
2633,5,Emergency,1,2025-12-25 08:00:00,3,62,4.84
2634,6,General Medicine,1,2025-12-25 08:00:00,1,62,1.61
2635,7,Cardiology,2,2025-12-25 08:00:00,7,30,23.33
2636,8,Oncology,2,2025-12-25 08:00:00,13,16,81.25
2637,9,Orthopedics,2,2025-12-25 08:00:00,2,30,6.67
2638,10,Pediatrics,2,2025-12-25 08:00:00,6,24,25.0
2639,11,Emergency,2,2025-12-25 08:00:00,1,50,2.0
2640,12,General Medicine,2,2025-12-25 08:00:00,4,50,8.0
2641,13,Cardiology,3,2025-12-25 08:00:00,5,27,18.52
2642,14,Oncology,3,2025-12-25 08:00:00,6,14,42.86
2643,15,Orthopedics,3,2025-12-25 08:00:00,3,27,11.11
2644,16,Pediatrics,3,2025-12-25 08:00:00,6,21,28.57
2645,17,Emergency,3,2025-12-25 08:00:00,1,45,2.22
2646,18,General Medicine,3,2025-12-25 08:00:00,5,45,11.11
2647,1,Cardiology,1,2025-12-26 08:00:00,12,37,32.43
2648,2,Oncology,1,2025-12-26 08:00:00,9,20,45.0
2649,3,Orthopedics,1,2025-12-26 08:00:00,0,37,0.0
2650,4,Pediatrics,1,2025-12-26 08:00:00,7,30,23.33
2651,5,Emergency,1,2025-12-26 08:00:00,1,62,1.61
2652,6,General Medicine,1,2025-12-26 08:00:00,1,62,1.61
2653,7,Cardiology,2,2025-12-26 08:00:00,6,30,20.0
2654,8,Oncology,2,2025-12-26 08:00:00,14,16,87.5
2655,9,Orthopedics,2,2025-12-26 08:00:00,3,30,10.0
2656,10,Pediatrics,2,2025-12-26 08:00:00,5,24,20.83
2657,11,Emergency,2,2025-12-26 08:00:00,0,50,0.0
2658,12,General Medicine,2,2025-12-26 08:00:00,3,50,6.0
2659,13,Cardiology,3,2025-12-26 08:00:00,5,27,18.52
2660,14,Oncology,3,2025-12-26 08:00:00,6,14,42.86
2661,15,Orthopedics,3,2025-12-26 08:00:00,1,27,3.7
2662,16,Pediatrics,3,2025-12-26 08:00:00,5,21,23.81
2663,17,Emergency,3,2025-12-26 08:00:00,1,45,2.22
2664,18,General Medicine,3,2025-12-26 08:00:00,5,45,11.11
2665,1,Cardiology,1,2025-12-27 08:00:00,12,37,32.43
2666,2,Oncology,1,2025-12-27 08:00:00,7,20,35.0
2667,3,Orthopedics,1,2025-12-27 08:00:00,1,37,2.7
2668,4,Pediatrics,1,2025-12-27 08:00:00,7,30,23.33
2669,5,Emergency,1,2025-12-27 08:00:00,1,62,1.61
2670,6,General Medicine,1,2025-12-27 08:00:00,1,62,1.61
2671,7,Cardiology,2,2025-12-27 08:00:00,5,30,16.67
2672,8,Oncology,2,2025-12-27 08:00:00,12,16,75.0
2673,9,Orthopedics,2,2025-12-27 08:00:00,4,30,13.33
2674,10,Pediatrics,2,2025-12-27 08:00:00,5,24,20.83
2675,11,Emergency,2,2025-12-27 08:00:00,3,50,6.0
2676,12,General Medicine,2,2025-12-27 08:00:00,3,50,6.0
2677,13,Cardiology,3,2025-12-27 08:00:00,4,27,14.81
2678,14,Oncology,3,2025-12-27 08:00:00,6,14,42.86
2679,15,Orthopedics,3,2025-12-27 08:00:00,1,27,3.7
2680,16,Pediatrics,3,2025-12-27 08:00:00,6,21,28.57
2681,17,Emergency,3,2025-12-27 08:00:00,3,45,6.67
2682,18,General Medicine,3,2025-12-27 08:00:00,3,45,6.67
2683,1,Cardiology,1,2025-12-28 08:00:00,13,37,35.14
2684,2,Oncology,1,2025-12-28 08:00:00,8,20,40.0
2685,3,Orthopedics,1,2025-12-28 08:00:00,1,37,2.7
2686,4,Pediatrics,1,2025-12-28 08:00:00,12,30,40.0
2687,5,Emergency,1,2025-12-28 08:00:00,3,62,4.84
2688,6,General Medicine,1,2025-12-28 08:00:00,1,62,1.61
2689,7,Cardiology,2,2025-12-28 08:00:00,5,30,16.67
2690,8,Oncology,2,2025-12-28 08:00:00,14,16,87.5
2691,9,Orthopedics,2,2025-12-28 08:00:00,4,30,13.33
2692,10,Pediatrics,2,2025-12-28 08:00:00,5,24,20.83
2693,11,Emergency,2,2025-12-28 08:00:00,3,50,6.0
2694,12,General Medicine,2,2025-12-28 08:00:00,3,50,6.0
2695,13,Cardiology,3,2025-12-28 08:00:00,2,27,7.41
2696,14,Oncology,3,2025-12-28 08:00:00,6,14,42.86
2697,15,Orthopedics,3,2025-12-28 08:00:00,2,27,7.41
2698,16,Pediatrics,3,2025-12-28 08:00:00,7,21,33.33
2699,17,Emergency,3,2025-12-28 08:00:00,5,45,11.11
2700,18,General Medicine,3,2025-12-28 08:00:00,3,45,6.67
2701,1,Cardiology,1,2025-12-29 08:00:00,13,37,35.14
2702,2,Oncology,1,2025-12-29 08:00:00,9,20,45.0
2703,3,Orthopedics,1,2025-12-29 08:00:00,1,37,2.7
2704,4,Pediatrics,1,2025-12-29 08:00:00,8,30,26.67
2705,5,Emergency,1,2025-12-29 08:00:00,6,62,9.68
2706,6,General Medicine,1,2025-12-29 08:00:00,1,62,1.61
2707,7,Cardiology,2,2025-12-29 08:00:00,4,30,13.33
2708,8,Oncology,2,2025-12-29 08:00:00,12,16,75.0
2709,9,Orthopedics,2,2025-12-29 08:00:00,4,30,13.33
2710,10,Pediatrics,2,2025-12-29 08:00:00,3,24,12.5
2711,11,Emergency,2,2025-12-29 08:00:00,4,50,8.0
2712,12,General Medicine,2,2025-12-29 08:00:00,3,50,6.0
2713,13,Cardiology,3,2025-12-29 08:00:00,4,27,14.81
2714,14,Oncology,3,2025-12-29 08:00:00,5,14,35.71
2715,15,Orthopedics,3,2025-12-29 08:00:00,1,27,3.7
2716,16,Pediatrics,3,2025-12-29 08:00:00,5,21,23.81
2717,17,Emergency,3,2025-12-29 08:00:00,5,45,11.11
2718,18,General Medicine,3,2025-12-29 08:00:00,4,45,8.89
2719,1,Cardiology,1,2025-12-30 08:00:00,11,37,29.73
2720,2,Oncology,1,2025-12-30 08:00:00,7,20,35.0
2721,3,Orthopedics,1,2025-12-30 08:00:00,2,37,5.41
2722,4,Pediatrics,1,2025-12-30 08:00:00,4,30,13.33
2723,5,Emergency,1,2025-12-30 08:00:00,7,62,11.29
2724,6,General Medicine,1,2025-12-30 08:00:00,2,62,3.23
2725,7,Cardiology,2,2025-12-30 08:00:00,8,30,26.67
2726,8,Oncology,2,2025-12-30 08:00:00,9,16,56.25
2727,9,Orthopedics,2,2025-12-30 08:00:00,2,30,6.67
2728,10,Pediatrics,2,2025-12-30 08:00:00,2,24,8.33
2729,11,Emergency,2,2025-12-30 08:00:00,4,50,8.0
2730,12,General Medicine,2,2025-12-30 08:00:00,2,50,4.0
2731,13,Cardiology,3,2025-12-30 08:00:00,6,27,22.22
2732,14,Oncology,3,2025-12-30 08:00:00,3,14,21.43
2733,15,Orthopedics,3,2025-12-30 08:00:00,1,27,3.7
2734,16,Pediatrics,3,2025-12-30 08:00:00,6,21,28.57
2735,17,Emergency,3,2025-12-30 08:00:00,4,45,8.89
2736,18,General Medicine,3,2025-12-30 08:00:00,2,45,4.44
2737,1,Cardiology,1,2025-12-31 08:00:00,10,37,27.03
2738,2,Oncology,1,2025-12-31 08:00:00,7,20,35.0
2739,3,Orthopedics,1,2025-12-31 08:00:00,2,37,5.41
2740,4,Pediatrics,1,2025-12-31 08:00:00,4,30,13.33
2741,5,Emergency,1,2025-12-31 08:00:00,4,62,6.45
2742,6,General Medicine,1,2025-12-31 08:00:00,2,62,3.23
2743,7,Cardiology,2,2025-12-31 08:00:00,8,30,26.67
2744,8,Oncology,2,2025-12-31 08:00:00,10,16,62.5
2745,9,Orthopedics,2,2025-12-31 08:00:00,1,30,3.33
2746,10,Pediatrics,2,2025-12-31 08:00:00,2,24,8.33
2747,11,Emergency,2,2025-12-31 08:00:00,5,50,10.0
2748,12,General Medicine,2,2025-12-31 08:00:00,3,50,6.0
2749,13,Cardiology,3,2025-12-31 08:00:00,6,27,22.22
2750,14,Oncology,3,2025-12-31 08:00:00,3,14,21.43
2751,15,Orthopedics,3,2025-12-31 08:00:00,3,27,11.11
2752,16,Pediatrics,3,2025-12-31 08:00:00,5,21,23.81
2753,17,Emergency,3,2025-12-31 08:00:00,1,45,2.22
2754,18,General Medicine,3,2025-12-31 08:00:00,3,45,6.67
2755,1,Cardiology,1,2026-01-01 08:00:00,8,37,21.62
2756,2,Oncology,1,2026-01-01 08:00:00,7,20,35.0
2757,3,Orthopedics,1,2026-01-01 08:00:00,4,37,10.81
2758,4,Pediatrics,1,2026-01-01 08:00:00,5,30,16.67
2759,5,Emergency,1,2026-01-01 08:00:00,3,62,4.84
2760,6,General Medicine,1,2026-01-01 08:00:00,3,62,4.84
2761,7,Cardiology,2,2026-01-01 08:00:00,11,30,36.67
2762,8,Oncology,2,2026-01-01 08:00:00,11,16,68.75
2763,9,Orthopedics,2,2026-01-01 08:00:00,4,30,13.33
2764,10,Pediatrics,2,2026-01-01 08:00:00,4,24,16.67
2765,11,Emergency,2,2026-01-01 08:00:00,3,50,6.0
2766,12,General Medicine,2,2026-01-01 08:00:00,2,50,4.0
2767,13,Cardiology,3,2026-01-01 08:00:00,4,27,14.81
2768,14,Oncology,3,2026-01-01 08:00:00,4,14,28.57
2769,15,Orthopedics,3,2026-01-01 08:00:00,4,27,14.81
2770,16,Pediatrics,3,2026-01-01 08:00:00,4,21,19.05
2771,17,Emergency,3,2026-01-01 08:00:00,0,45,0.0
2772,18,General Medicine,3,2026-01-01 08:00:00,3,45,6.67
2773,1,Cardiology,1,2026-01-02 08:00:00,6,37,16.22
2774,2,Oncology,1,2026-01-02 08:00:00,5,20,25.0
2775,3,Orthopedics,1,2026-01-02 08:00:00,5,37,13.51
2776,4,Pediatrics,1,2026-01-02 08:00:00,6,30,20.0
2777,5,Emergency,1,2026-01-02 08:00:00,2,62,3.23
2778,6,General Medicine,1,2026-01-02 08:00:00,2,62,3.23
2779,7,Cardiology,2,2026-01-02 08:00:00,11,30,36.67
2780,8,Oncology,2,2026-01-02 08:00:00,11,16,68.75
2781,9,Orthopedics,2,2026-01-02 08:00:00,5,30,16.67
2782,10,Pediatrics,2,2026-01-02 08:00:00,4,24,16.67
2783,11,Emergency,2,2026-01-02 08:00:00,2,50,4.0
2784,12,General Medicine,2,2026-01-02 08:00:00,2,50,4.0
2785,13,Cardiology,3,2026-01-02 08:00:00,3,27,11.11
2786,14,Oncology,3,2026-01-02 08:00:00,3,14,21.43
2787,15,Orthopedics,3,2026-01-02 08:00:00,4,27,14.81
2788,16,Pediatrics,3,2026-01-02 08:00:00,3,21,14.29
2789,17,Emergency,3,2026-01-02 08:00:00,2,45,4.44
2790,18,General Medicine,3,2026-01-02 08:00:00,3,45,6.67
2791,1,Cardiology,1,2026-01-03 08:00:00,6,37,16.22
2792,2,Oncology,1,2026-01-03 08:00:00,7,20,35.0
2793,3,Orthopedics,1,2026-01-03 08:00:00,5,37,13.51
2794,4,Pediatrics,1,2026-01-03 08:00:00,7,30,23.33
2795,5,Emergency,1,2026-01-03 08:00:00,1,62,1.61
2796,6,General Medicine,1,2026-01-03 08:00:00,2,62,3.23
2797,7,Cardiology,2,2026-01-03 08:00:00,10,30,33.33
2798,8,Oncology,2,2026-01-03 08:00:00,9,16,56.25
2799,9,Orthopedics,2,2026-01-03 08:00:00,6,30,20.0
2800,10,Pediatrics,2,2026-01-03 08:00:00,5,24,20.83
2801,11,Emergency,2,2026-01-03 08:00:00,1,50,2.0
2802,12,General Medicine,2,2026-01-03 08:00:00,3,50,6.0
2803,13,Cardiology,3,2026-01-03 08:00:00,6,27,22.22
2804,14,Oncology,3,2026-01-03 08:00:00,6,14,42.86
2805,15,Orthopedics,3,2026-01-03 08:00:00,4,27,14.81
2806,16,Pediatrics,3,2026-01-03 08:00:00,5,21,23.81
2807,17,Emergency,3,2026-01-03 08:00:00,2,45,4.44
2808,18,General Medicine,3,2026-01-03 08:00:00,2,45,4.44
2809,1,Cardiology,1,2026-01-04 08:00:00,2,37,5.41
2810,2,Oncology,1,2026-01-04 08:00:00,8,20,40.0
2811,3,Orthopedics,1,2026-01-04 08:00:00,3,37,8.11
2812,4,Pediatrics,1,2026-01-04 08:00:00,5,30,16.67
2813,5,Emergency,1,2026-01-04 08:00:00,3,62,4.84
2814,6,General Medicine,1,2026-01-04 08:00:00,3,62,4.84
2815,7,Cardiology,2,2026-01-04 08:00:00,7,30,23.33
2816,8,Oncology,2,2026-01-04 08:00:00,10,16,62.5
2817,9,Orthopedics,2,2026-01-04 08:00:00,7,30,23.33
2818,10,Pediatrics,2,2026-01-04 08:00:00,7,24,29.17
2819,11,Emergency,2,2026-01-04 08:00:00,1,50,2.0
2820,12,General Medicine,2,2026-01-04 08:00:00,3,50,6.0
2821,13,Cardiology,3,2026-01-04 08:00:00,7,27,25.93
2822,14,Oncology,3,2026-01-04 08:00:00,7,14,50.0
2823,15,Orthopedics,3,2026-01-04 08:00:00,4,27,14.81
2824,16,Pediatrics,3,2026-01-04 08:00:00,6,21,28.57
2825,17,Emergency,3,2026-01-04 08:00:00,3,45,6.67
2826,18,General Medicine,3,2026-01-04 08:00:00,4,45,8.89
2827,1,Cardiology,1,2026-01-05 08:00:00,1,37,2.7
2828,2,Oncology,1,2026-01-05 08:00:00,9,20,45.0
2829,3,Orthopedics,1,2026-01-05 08:00:00,3,37,8.11
2830,4,Pediatrics,1,2026-01-05 08:00:00,6,30,20.0
2831,5,Emergency,1,2026-01-05 08:00:00,2,62,3.23
2832,6,General Medicine,1,2026-01-05 08:00:00,4,62,6.45
2833,7,Cardiology,2,2026-01-05 08:00:00,8,30,26.67
2834,8,Oncology,2,2026-01-05 08:00:00,11,16,68.75
2835,9,Orthopedics,2,2026-01-05 08:00:00,5,30,16.67
2836,10,Pediatrics,2,2026-01-05 08:00:00,5,24,20.83
2837,11,Emergency,2,2026-01-05 08:00:00,1,50,2.0
2838,12,General Medicine,2,2026-01-05 08:00:00,4,50,8.0
2839,13,Cardiology,3,2026-01-05 08:00:00,5,27,18.52
2840,14,Oncology,3,2026-01-05 08:00:00,7,14,50.0
2841,15,Orthopedics,3,2026-01-05 08:00:00,3,27,11.11
2842,16,Pediatrics,3,2026-01-05 08:00:00,5,21,23.81
2843,17,Emergency,3,2026-01-05 08:00:00,3,45,6.67
2844,18,General Medicine,3,2026-01-05 08:00:00,3,45,6.67
2845,1,Cardiology,1,2026-01-06 08:00:00,2,37,5.41
2846,2,Oncology,1,2026-01-06 08:00:00,9,20,45.0
2847,3,Orthopedics,1,2026-01-06 08:00:00,4,37,10.81
2848,4,Pediatrics,1,2026-01-06 08:00:00,4,30,13.33
2849,5,Emergency,1,2026-01-06 08:00:00,2,62,3.23
2850,6,General Medicine,1,2026-01-06 08:00:00,4,62,6.45
2851,7,Cardiology,2,2026-01-06 08:00:00,4,30,13.33
2852,8,Oncology,2,2026-01-06 08:00:00,12,16,75.0
2853,9,Orthopedics,2,2026-01-06 08:00:00,6,30,20.0
2854,10,Pediatrics,2,2026-01-06 08:00:00,3,24,12.5
2855,11,Emergency,2,2026-01-06 08:00:00,1,50,2.0
2856,12,General Medicine,2,2026-01-06 08:00:00,3,50,6.0
2857,13,Cardiology,3,2026-01-06 08:00:00,5,27,18.52
2858,14,Oncology,3,2026-01-06 08:00:00,9,14,64.29
2859,15,Orthopedics,3,2026-01-06 08:00:00,2,27,7.41
2860,16,Pediatrics,3,2026-01-06 08:00:00,4,21,19.05
2861,17,Emergency,3,2026-01-06 08:00:00,3,45,6.67
2862,18,General Medicine,3,2026-01-06 08:00:00,2,45,4.44
2863,1,Cardiology,1,2026-01-07 08:00:00,4,37,10.81
2864,2,Oncology,1,2026-01-07 08:00:00,10,20,50.0
2865,3,Orthopedics,1,2026-01-07 08:00:00,3,37,8.11
2866,4,Pediatrics,1,2026-01-07 08:00:00,7,30,23.33
2867,5,Emergency,1,2026-01-07 08:00:00,2,62,3.23
2868,6,General Medicine,1,2026-01-07 08:00:00,8,62,12.9
2869,7,Cardiology,2,2026-01-07 08:00:00,4,30,13.33
2870,8,Oncology,2,2026-01-07 08:00:00,11,16,68.75
2871,9,Orthopedics,2,2026-01-07 08:00:00,3,30,10.0
2872,10,Pediatrics,2,2026-01-07 08:00:00,2,24,8.33
2873,11,Emergency,2,2026-01-07 08:00:00,3,50,6.0
2874,12,General Medicine,2,2026-01-07 08:00:00,3,50,6.0
2875,13,Cardiology,3,2026-01-07 08:00:00,6,27,22.22
2876,14,Oncology,3,2026-01-07 08:00:00,8,14,57.14
2877,15,Orthopedics,3,2026-01-07 08:00:00,3,27,11.11
2878,16,Pediatrics,3,2026-01-07 08:00:00,6,21,28.57
2879,17,Emergency,3,2026-01-07 08:00:00,3,45,6.67
2880,18,General Medicine,3,2026-01-07 08:00:00,4,45,8.89
2881,1,Cardiology,1,2026-01-08 08:00:00,4,37,10.81
2882,2,Oncology,1,2026-01-08 08:00:00,9,20,45.0
2883,3,Orthopedics,1,2026-01-08 08:00:00,4,37,10.81
2884,4,Pediatrics,1,2026-01-08 08:00:00,7,30,23.33
2885,5,Emergency,1,2026-01-08 08:00:00,0,62,0.0
2886,6,General Medicine,1,2026-01-08 08:00:00,8,62,12.9
2887,7,Cardiology,2,2026-01-08 08:00:00,4,30,13.33
2888,8,Oncology,2,2026-01-08 08:00:00,9,16,56.25
2889,9,Orthopedics,2,2026-01-08 08:00:00,3,30,10.0
2890,10,Pediatrics,2,2026-01-08 08:00:00,3,24,12.5
2891,11,Emergency,2,2026-01-08 08:00:00,3,50,6.0
2892,12,General Medicine,2,2026-01-08 08:00:00,2,50,4.0
2893,13,Cardiology,3,2026-01-08 08:00:00,6,27,22.22
2894,14,Oncology,3,2026-01-08 08:00:00,10,14,71.43
2895,15,Orthopedics,3,2026-01-08 08:00:00,1,27,3.7
2896,16,Pediatrics,3,2026-01-08 08:00:00,6,21,28.57
2897,17,Emergency,3,2026-01-08 08:00:00,4,45,8.89
